name,RA_ICRS,DE_ICRS,r50,r50_arcmin,rmax_arcmin,diamMAX_arcmin,N,pmRA,e_pmRA,pmDE,e_pmDE,Vr,e_Vr,Nvr,Plx,e_Plx,sigPM,flagdispPM,age,e_age,dist_iso,e_dist_iso,FeH,e_FeH,Av,e_Av,AG,e_AG,dist_PLX,e_dist_PLX,Diam_pc,DiamMax_pc,delta_dist,likelihood,BIC,prior_FEH,prior_AV,REF    
UBC449              ,  115.2254,  -12.8888,   0.085,     5.090,      11.608,      23.215,     109,  -1.367,   0.180,   1.794,   0.138,     nan,     nan,       0,   0.281,   0.100,   0.227,       1,   8.768,   0.181,    3032,     204,  -0.088,   0.076,   0.545,   0.284,   0.828,   0.330,    3718,     350,      12,      26,    -686,    -222.327,     463.420,       1,       1,       1 
UBC450              ,  110.1182,  -19.3429,   0.166,     9.960,      18.425,      36.850,     154,  -1.841,   0.115,   1.353,   0.126,     nan,     nan,       0,   0.312,   0.060,   0.171,       1,   7.752,   0.327,    2924,     102,   0.056,   0.065,   1.087,   0.053,   0.907,   0.281,    3212,     188,      19,      35,    -288,    -372.524,     765.195,       1,       1,       1 
UBC451              ,  100.6915,  -23.6856,   0.112,     6.709,      12.942,      25.884,      29,  -1.130,   0.102,  -0.009,   0.122,     nan,     nan,       0,   0.519,   0.072,   0.159,       1,   8.001,   0.281,    1910,      49,   0.205,   0.119,   0.309,   0.074,   0.560,   0.250,    1919,      58,       8,      15,      -9,    -299.810,     613.088,       1,       1,       1 
UBC456              ,  110.2131,  -20.7757,   0.136,     8.182,      12.924,      25.849,     143,  -0.858,   0.131,   1.171,   0.164,     nan,     nan,       0,   0.242,   0.086,   0.210,       1,   8.071,   0.267,    3200,      96,   0.136,   0.117,   1.329,   0.061,   1.232,   0.200,    3898,     413,      19,      30,    -698,    -377.138,     774.127,       1,       1,       1 
UBC458              ,  115.3284,  -18.7065,   0.035,     2.103,       5.526,      11.052,      53,  -3.027,   0.175,   2.927,   0.187,  68.394,   0.391,       2,   0.270,   0.086,   0.256,       1,   8.271,   0.057,    3660,      96,   0.061,   0.118,   0.945,   0.197,   0.914,   0.349,    4034,     357,       5,      13,    -374,    -349.923,     715.727,       1,       1,       1 
UBC46               ,   33.7429,   57.3100,   0.184,    11.023,      17.591,      35.181,     339,  -0.805,   0.217,  -1.092,   0.245,     nan,     nan,       0,   0.374,   0.086,   0.328,       1,   7.613,   0.140,    2003,      77,  -0.143,   0.072,   1.762,   0.033,   1.561,   0.461,    2559,     117,      17,      27,    -556,    -392.604,     808.512,       1,       1,       1 
UBC460              ,  113.7703,  -21.3106,   0.177,    10.612,      18.247,      36.493,     267,  -2.015,   0.127,   3.169,   0.155,     nan,     nan,       0,   0.298,   0.081,   0.200,       1,   7.627,   0.288,    2886,      83,   0.026,   0.116,   1.092,   0.101,   0.984,   0.344,    3369,     246,      21,      36,    -483,    -344.671,     711.692,       1,       1,       1 
UBC461              ,  119.1964,  -23.8541,   0.295,    17.675,      31.747,      63.494,     391,  -2.669,   0.123,   3.116,   0.120,  78.564,   0.986,       3,   0.277,   0.062,   0.172,       1,   7.304,   0.383,    3047,     155,  -0.012,   0.169,   0.912,   0.119,   0.805,   0.450,    3559,     241,      37,      66,    -512,    -407.663,     839.202,       1,       1,       1 
UBC462              ,  118.9372,  -24.0268,   0.122,     7.336,      12.059,      24.117,     137,  -2.668,   0.128,   3.098,   0.147,     nan,     nan,       0,   0.273,   0.077,   0.195,       1,   7.063,   0.539,    3620,     183,  -0.100,   0.119,   0.899,   0.119,   0.680,   0.273,    3512,     225,      15,      25,     107,    -401.743,     823.166,       1,       1,       1 
UBC463              ,  116.5470,  -26.2077,   0.048,     2.853,       7.320,      14.640,      29,  -3.723,   0.100,   3.027,   0.112,     nan,     nan,       0,   0.468,   0.059,   0.150,       1,   7.863,   0.587,    2202,      50,   0.198,   0.203,   0.509,   0.098,   0.611,   0.298,    2164,      81,       4,      10,      37,    -319.963,     653.395,       1,       1,       1 
UBC466              ,  116.3763,  -27.2198,   0.088,     5.295,      13.548,      27.096,     139,  -1.051,   0.129,   2.931,   0.148,     nan,     nan,       0,   0.168,   0.071,   0.197,       1,   8.606,   0.460,    4822,     273,   0.180,   0.172,   1.743,   0.118,   1.419,   0.576,    5890,     941,      19,      47,   -1068,    -362.905,     745.549,       1,       1,       1 
UBC467              ,  123.1727,  -25.6727,   0.103,     6.187,      12.236,      24.472,     111,  -3.042,   0.135,   2.146,   0.152,     nan,     nan,       0,   0.187,   0.097,   0.203,       1,   9.131,   0.026,    4751,     175,  -0.207,   0.079,   0.640,   0.140,   0.497,   0.410,    5952,     782,      22,      43,   -1201,    -255.601,     530.039,       1,       1,       1 
UBC468              ,  116.5967,  -30.7331,   0.254,    15.234,      21.664,      43.328,     193,  -2.376,   0.117,   3.293,   0.136,     nan,     nan,       0,   0.226,   0.052,   0.180,       1,   6.863,   0.077,    4229,     215,  -0.074,   0.102,   1.613,   0.055,   1.124,   0.355,    4428,     388,      40,      56,    -199,    -455.512,     932.074,       1,       1,       1 
UBC469              ,  116.5525,  -32.2518,   0.153,     9.179,      15.312,      30.625,     121,  -2.264,   0.151,   3.364,   0.134,     nan,     nan,       0,   0.227,   0.071,   0.202,       1,   6.741,   0.053,    3874,     161,  -0.267,   0.145,   2.479,   0.032,   1.714,   0.454,    4158,     312,      23,      38,    -284,    -328.707,     676.598,       1,       1,       1 
UBC472              ,  120.7506,  -35.0923,   0.102,     6.142,      14.128,      28.255,      58,  -1.183,   0.132,   1.308,   0.153,   9.117,   0.623,       4,   0.477,   0.063,   0.202,       1,   8.915,   0.168,    1932,      57,  -0.180,   0.218,   2.362,   0.226,   1.569,   0.508,    2050,      58,       8,      17,    -118,    -402.784,     821.810,       1,       1,       1 
UBC473              ,  122.6463,  -34.3001,   0.120,     7.194,      11.381,      22.762,     129,  -2.599,   0.130,   2.580,   0.153,  77.806,   0.941,       3,   0.193,   0.059,   0.201,       1,   6.862,   0.657,    4924,     402,  -0.112,   0.158,   1.664,   0.125,   0.946,   0.304,    5212,     595,      22,      35,    -288,    -434.766,     888.971,       1,       1,       1 
UBC474              ,  124.8387,  -33.2228,   0.237,    14.248,      21.247,      42.493,     351,  -2.685,   0.114,   3.229,   0.158,     nan,     nan,       0,   0.155,   0.055,   0.195,       1,   7.105,   0.674,    5293,     391,  -0.123,   0.174,   1.283,   0.184,   0.796,   0.355,    6414,    1048,      54,      80,   -1121,    -364.631,     752.705,       1,       1,       1 
UBC475              ,  123.8933,  -33.9089,   0.051,     3.061,       8.014,      16.027,      55,  -2.887,   0.117,   2.896,   0.135,     nan,     nan,       0,   0.464,   0.084,   0.179,       1,   7.905,   0.261,    1919,      48,   0.076,   0.077,   0.782,   0.067,   0.741,   0.238,    2089,      58,       4,      10,    -170,    -326.686,     669.402,       1,       1,       1 
UBC476              ,  126.5720,  -33.8392,   0.150,     8.976,      14.391,      28.782,     174,  -3.087,   0.152,   2.714,   0.168,     nan,     nan,       0,   0.201,   0.076,   0.227,       1,   7.745,   0.782,    3884,     462,  -0.063,   0.094,   1.317,   0.130,   1.077,   0.315,    4893,     550,      26,      41,   -1009,    -319.127,     658.890,       1,       1,       1 
UBC479              ,  124.4013,  -42.5925,   0.161,     9.631,      21.302,      42.604,      59,  -4.799,   0.112,   5.115,   0.113,     nan,     nan,       0,   0.644,   0.048,   0.159,       1,   7.183,   0.096,    1480,      49,   0.307,   0.260,   1.365,   0.408,   1.526,   0.536,    1549,      33,       9,      20,     -69,    -457.266,     930.842,       1,       1,       1 
UBC482              ,  131.1555,  -45.9722,   0.275,    16.490,      28.228,      56.457,     232,  -5.169,   0.120,   4.966,   0.148,  29.322,   0.514,       2,   0.445,   0.051,   0.190,       1,   7.328,   0.151,    2001,     105,  -0.007,   0.173,   1.142,   0.060,   1.103,   0.295,    2246,      68,      22,      37,    -245,    -451.675,     925.136,       1,       1,       1 
UBC483              ,  133.7364,  -47.4392,   0.086,     5.150,       9.136,      18.272,      26,  -5.110,   0.121,   4.425,   0.081,     nan,     nan,       0,   0.512,   0.056,   0.146,       1,   7.515,   0.542,    1877,      30,   0.125,   0.096,   1.979,   0.088,   2.100,   0.092,    1925,      53,       6,      11,     -48,    -542.519,    1098.071,       1,       1,       1 
UBC484              ,  138.0077,  -44.8215,   0.073,     4.351,      11.709,      23.419,      61,  -5.375,   0.158,   2.758,   0.144,     nan,     nan,       0,   0.441,   0.067,   0.214,       1,   8.514,   0.288,    1991,      67,   0.054,   0.166,   1.365,   0.152,   0.911,   0.361,    2223,      75,       6,      16,    -232,    -352.917,     722.278,       1,       1,       1 
UBC485              ,  138.1999,  -44.9021,   0.120,     7.187,      13.910,      27.820,      81,  -4.720,   0.134,   5.245,   0.143,     nan,     nan,       0,   0.535,   0.068,   0.196,       1,   8.570,   0.150,    1809,      44,  -0.006,   0.145,   1.620,   0.096,   1.199,   0.454,    1840,      46,       8,      15,     -31,    -444.725,     907.029,       1,       1,       1 
UBC487              ,  139.7476,  -51.6030,   0.107,     6.401,      14.134,      28.267,      65,  -5.806,   0.110,   4.127,   0.134,     nan,     nan,       0,   0.476,   0.065,   0.173,       1,   7.282,   0.325,    1852,      66,   0.194,   0.208,   1.937,   0.086,   1.694,   0.495,    2027,      52,       8,      17,    -175,    -521.491,    1059.680,       1,       1,       1 
UBC488              ,  139.7827,  -53.5603,   0.071,     4.239,       9.107,      18.213,      91,  -4.316,   0.145,   4.093,   0.151,     nan,     nan,       0,   0.123,   0.055,   0.209,       1,   6.732,   0.033,    7216,    1198,   0.236,   0.193,   2.285,   0.113,   1.755,   0.364,    8096,    2497,      20,      43,    -880,    -445.987,     910.018,       1,       1,       1 
UBC490              ,  140.5859,  -53.8663,   0.161,     9.652,      19.382,      38.764,     133,  -4.413,   0.089,   4.005,   0.112,     nan,     nan,       0,   0.329,   0.045,   0.143,       1,   7.980,   0.577,    2717,      59,   0.126,   0.173,   1.758,   0.161,   1.572,   0.326,    3000,     137,      17,      34,    -283,    -592.247,    1204.055,       1,       1,       1 
UBC491              ,  142.8706,  -53.0178,   0.189,    11.358,      19.363,      38.726,     389,  -4.372,   0.139,   3.320,   0.111,  10.714,   0.900,       5,   0.220,   0.058,   0.178,       1,   6.864,   0.061,    3868,     325,   0.031,   0.161,   2.396,   0.057,   2.013,   0.397,    4310,     405,      29,      49,    -442,    -453.171,     930.196,       1,       1,       1 
UBC492              ,  148.7330,  -50.9485,   0.113,     6.777,      11.899,      23.798,      51,  -6.874,   0.123,   5.035,   0.097,     nan,     nan,       0,   0.395,   0.058,   0.157,       1,   8.048,   0.160,    2252,      90,   0.288,   0.178,   1.407,   0.099,   1.038,   0.391,    2537,      91,      11,      18,    -285,    -480.763,     977.253,       1,       1,       1 
UBC493              ,  141.2325,  -57.3545,   0.128,     7.668,      14.940,      29.880,      42,  -7.455,   0.101,   5.677,   0.082,   8.462,   0.788,       4,   0.575,   0.043,   0.130,       1,   8.879,   0.092,    1735,      36,   0.018,   0.151,   1.123,   0.137,   0.931,   0.479,    1749,      28,       8,      16,     -14,    -605.161,    1225.273,       1,       1,       1 
UBC495              ,  144.9671,  -57.2927,   0.120,     7.173,      14.120,      28.241,     135,  -4.751,   0.112,   3.762,   0.118,  20.320,   1.697,       4,   0.217,   0.054,   0.163,       1,   8.739,   0.744,    3474,     304,  -0.084,   0.097,   1.631,   0.187,   1.139,   0.403,    4589,     365,      20,      38,   -1115,    -469.427,     958.474,       1,       1,       1 
UBC496              ,  159.6919,  -54.2025,   0.095,     5.694,      12.662,      25.323,      31,  -7.876,   0.069,   1.474,   0.091,     nan,     nan,       0,   0.583,   0.038,   0.114,       1,   8.031,   0.199,    1679,      47,   0.278,   0.080,   0.445,   0.090,   0.707,   0.301,    1727,      40,       6,      13,     -48,    -532.660,    1079.057,       1,       1,       1 
UBC499              ,  158.6371,  -59.7493,   0.124,     7.470,      12.546,      25.091,      67,  -6.525,   0.089,   2.817,   0.116,     nan,     nan,       0,   0.391,   0.038,   0.147,       1,   7.545,   0.202,    2390,      29,   0.348,   0.064,   1.058,   0.095,   1.013,   0.197,    2538,      91,      12,      19,    -148,    -510.825,    1038.469,       1,       1,       1 
UBC500              ,  162.7091,  -55.8756,   0.148,     8.893,      14.369,      28.738,      76,  -7.303,   0.110,   2.991,   0.090,     nan,     nan,       0,   0.358,   0.049,   0.142,       1,   8.526,   0.099,    2420,      70,   0.127,   0.094,   1.239,   0.106,   1.114,   0.306,    2740,     115,      15,      23,    -320,    -478.582,     974.488,       1,       1,       1 
UBC502              ,  159.5610,  -59.5362,   0.073,     4.385,      10.900,      21.800,      47,  -5.730,   0.102,   2.075,   0.076,     nan,     nan,       0,   0.530,   0.031,   0.128,       1,   8.490,   0.387,    1788,      61,   0.162,   0.230,   0.798,   0.333,   0.893,   0.314,    1895,      44,       5,      13,    -107,    -672.340,    1360.080,       1,       1,       1 
UBC503              ,  156.2830,  -62.3351,   0.067,     4.029,      10.424,      20.849,      38,  -7.427,   0.073,   5.226,   0.085,   7.373,   1.393,       2,   0.451,   0.040,   0.112,       1,   9.004,   0.098,    2118,      93,  -0.079,   0.101,   1.018,   0.226,   0.716,   0.178,    2212,      63,       6,      14,     -94,    -511.596,    1037.743,       1,       1,       1 
UBC504              ,  159.7530,  -61.0880,   0.102,     6.112,      11.527,      23.054,     102,  -5.758,   0.118,   2.892,   0.108,     nan,     nan,       0,   0.175,   0.043,   0.160,       1,   7.031,   0.101,    5018,     213,   0.038,   0.113,   1.651,   0.024,   1.335,   0.259,    5527,     580,      20,      38,    -509,    -593.474,    1205.447,       1,       1,       1 
UBC507              ,  162.6120,  -61.4411,   0.062,     3.734,       9.311,      18.622,      77,  -6.465,   0.088,   2.920,   0.083,     nan,     nan,       0,   0.152,   0.045,   0.121,       1,   7.096,   0.503,    7698,    1456,  -0.031,   0.088,   1.925,   0.152,   1.323,   0.181,    7095,    1108,      16,      39,     602,    -429.938,     877.251,       1,       1,       1 
UBC508              ,  164.1107,  -60.4953,   0.100,     5.995,      12.633,      25.267,     304,  -5.201,   0.119,   2.278,   0.099,  22.321,   0.796,       3,   0.151,   0.061,   0.155,       1,   8.777,   0.035,    5090,     246,   0.145,   0.156,   2.160,   0.089,   1.464,   0.530,    7025,    1526,      25,      52,   -1935,    -378.674,     780.216,       1,       1,       1 
UBC509              ,  164.0514,  -61.0965,   0.070,     4.185,      10.205,      20.409,      65,  -6.568,   0.085,   2.358,   0.079,     nan,     nan,       0,   0.296,   0.043,   0.116,       1,   8.286,   0.212,    3244,     170,   0.253,   0.118,   0.907,   0.180,   1.000,   0.213,    3358,     172,       9,      20,    -114,    -504.017,    1024.732,       1,       1,       1 
UBC51               ,   59.6893,   52.5497,   0.129,     7.729,      14.426,      28.851,      59,  -0.268,   0.194,  -1.312,   0.194,     nan,     nan,       0,   0.863,   0.078,   0.274,       1,   7.012,   0.076,    1111,      42,  -0.109,   0.081,   1.387,   0.163,   1.621,   0.760,    1136,      19,       6,      10,     -25,    -405.815,     827.939,       1,       1,       1 
UBC510              ,  163.2554,  -62.7138,   0.113,     6.809,      11.782,      23.564,      80,  -5.683,   0.102,   2.102,   0.086,     nan,     nan,       0,   0.176,   0.035,   0.133,       1,   6.732,   0.047,    5207,     279,  -0.010,   0.092,   1.820,   0.050,   1.070,   0.331,    5562,     554,      23,      39,    -355,    -481.607,     980.741,       1,       1,       1 
UBC513              ,  171.3373,  -61.4460,   0.045,     2.725,       5.173,      10.347,      35,  -5.610,   0.121,   0.576,   0.110,     nan,     nan,       0,   0.373,   0.050,   0.164,       1,   7.859,   0.786,    2814,      91,   0.080,   0.134,   1.372,   0.247,   1.113,   0.272,    2732,      93,       5,       9,      81,    -474.193,     962.607,       1,       1,       1 
UBC514              ,  158.5147,  -73.2894,   0.211,    12.674,      21.271,      42.542,      56,  -6.876,   0.157,   1.120,   0.128,     nan,     nan,       0,   0.508,   0.072,   0.202,       1,   9.504,   0.145,    1893,      64,   0.072,   0.055,   0.381,   0.185,   0.682,   0.300,    1955,      50,      15,      25,     -62,    -280.903,     577.908,       1,       1,       1 
UBC515              ,  179.3071,  -62.9653,   0.115,     6.889,      13.137,      26.275,     100,  -6.139,   0.108,   0.669,   0.075,     nan,     nan,       0,   0.239,   0.044,   0.131,       1,   7.322,   0.578,    3818,     171,   0.428,   0.141,   1.494,   0.128,   1.269,   0.449,    4170,     331,      17,      32,    -352,    -507.415,    1033.251,       1,       1,       1 
UBC516              ,  182.5173,  -62.3297,   0.047,     2.818,       8.222,      16.443,      73,  -4.775,   0.103,   0.500,   0.099,     nan,     nan,       0,   0.284,   0.060,   0.143,       1,   8.417,   0.558,    3277,     255,   0.139,   0.121,   1.812,   0.145,   1.693,   0.194,    3552,     243,       6,      17,    -275,    -430.798,     878.758,       1,       1,       1 
UBC518              ,  184.5592,  -62.9890,   0.092,     5.508,       9.732,      19.465,      86,  -5.559,   0.117,   0.124,   0.116,     nan,     nan,       0,   0.261,   0.057,   0.165,       1,   7.062,   0.129,    3760,     141,   0.233,   0.123,   1.864,   0.048,   1.533,   0.406,    3733,     276,      12,      22,      26,    -486.940,     991.698,       1,       1,       1 
UBC519              ,  185.4850,  -60.3942,   0.074,     4.413,       9.101,      18.201,      53,  -5.639,   0.096,   0.908,   0.088, -36.267,   1.338,       2,   0.289,   0.059,   0.130,       1,   8.846,   0.108,    2945,     124,   0.048,   0.110,   1.728,   0.232,   1.390,   0.674,    3391,     186,       9,      18,    -446,    -478.382,     972.646,       1,       1,       1 
UBC52               ,   64.7288,   52.3699,   0.134,     8.062,      19.984,      39.968,      68,  -0.829,   0.154,   0.591,   0.134, -29.962,   2.820,       2,   0.387,   0.090,   0.204,       1,   8.794,   0.353,    2081,     130,  -0.090,   0.115,   2.147,   0.152,   1.743,   0.681,    2507,     133,      12,      30,    -426,    -362.567,     742.013,       1,       1,       1 
UBC520              ,  186.1123,  -66.6718,   0.065,     3.912,      12.256,      24.512,      37,  -4.870,   0.088,  -0.102,   0.066,     nan,     nan,       0,   0.481,   0.040,   0.110,       1,   8.460,   0.251,    1967,      65,   0.300,   0.170,   1.614,   0.133,   1.280,   0.374,    2048,      47,       5,      15,     -81,    -593.037,    1200.518,       1,       1,       1 
UBC521              ,  187.5215,  -64.1589,   0.079,     4.729,      12.027,      24.055,      83,  -8.460,   0.087,  -0.821,   0.087,     nan,     nan,       0,   0.329,   0.049,   0.123,       1,   6.842,   0.544,    2954,     135,   0.228,   0.230,   2.688,   0.109,   1.641,   0.537,    3104,     148,       9,      22,    -150,    -515.355,    1048.386,       1,       1,       1 
UBC523              ,  191.6641,  -66.2000,   0.042,     2.536,       9.434,      18.868,      65,  -5.051,   0.101,   0.030,   0.067,     nan,     nan,       0,   0.292,   0.044,   0.122,       1,   8.017,   0.391,    3135,      76,   0.121,   0.110,   2.014,   0.058,   2.041,   0.000,    3391,     217,       6,      19,    -256,    -437.239,     891.175,       1,       1,       1 
UBC524              ,  192.6217,  -60.9881,   0.092,     5.498,      14.154,      28.308,     116,  -6.503,   0.113,  -0.802,   0.102, -36.187,   0.515,       5,   0.269,   0.056,   0.152,       1,   8.648,   0.141,    3090,     130,   0.208,   0.100,   1.725,   0.086,   1.277,   0.529,    3739,     253,      12,      31,    -649,    -472.240,     963.494,       1,       1,       1 
UBC527              ,  204.5382,  -66.6660,   0.068,     4.060,      11.118,      22.235,      46,  -7.508,   0.080,  -2.647,   0.071,     nan,     nan,       0,   0.554,   0.038,   0.107,       1,   8.353,   0.167,    1773,      42,   0.350,   0.047,   0.948,   0.079,   0.966,   0.214,    1815,      40,       5,      12,     -42,    -554.818,    1124.951,       1,       1,       1 
UBC528              ,  204.6275,  -61.6031,   0.109,     6.566,      13.325,      26.650,      87,  -4.823,   0.093,  -1.796,   0.106, -36.381,   0.791,       3,   0.267,   0.046,   0.141,       1,   8.668,   0.795,    3468,     328,   0.137,   0.300,   2.695,   0.167,   1.452,   0.187,    3759,     254,      15,      30,    -291,    -458.702,     935.267,       1,       1,       1 
